order,family,species.vertlife,sex,year,yrend,totallength
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2009,2013,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2009,2013,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2009,2013,119
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,2008,2008,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,2008,2008,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2008,2008,140
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2008,2008,119
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2008,2008,111
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2007,2008,114
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2007,2008,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2007,2008,111
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2006,2008,119
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2006,2008,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2006,2008,106
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2005,2008,107
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2005,2008,105
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,2005,2008,118
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,2005,2008,119
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2004,2008,113
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2003,2003,112
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,2003,2003,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,2003,2003,119
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2002,2003,116
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2000,2003,113
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1999,2003,112
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1999,2003,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1999,2003,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1999,2003,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1998,1998,133
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1998,1998,104
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1998,1998,112
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1998,1998,118
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1997,1998,113
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1997,1998,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1997,1998,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1996,1998,107
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1996,1998,117
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1996,1998,117
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1996,1998,102
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1996,1998,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1994,1998,112
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1993,1993,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1992,1993,106
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1992,1993,129
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1992,1993,111
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1991,1993,114
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1991,1993,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1991,1993,108
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1990,1993,112
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1990,1993,104
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1990,1993,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1989,1993,104
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1989,1993,109
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1989,1993,111
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1988,1988,130
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1988,1988,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1988,1988,133
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1988,1988,132
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1988,1988,130
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1987,1988,106
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1986,1988,130
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1986,1988,138
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1986,1988,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1986,1988,124
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1986,1988,123
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1985,1988,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1984,1988,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1984,1988,132
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1982,1983,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1982,1983,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1982,1983,138
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1980,1983,138
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1976,1978,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1975,1978,124
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1972,1973,112
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,130
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,136
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,132
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,135
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,130
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,134
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,136
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,121
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,133
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,137
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,132
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,134
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,122
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,133
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,136
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1970,1973,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1970,1973,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1968,1968,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1967,1968,102
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1967,1968,126
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1967,1968,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1966,1968,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1966,1968,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1966,1968,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1966,1968,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,123
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,129
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1965,1968,138
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,118
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1965,1968,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,123
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,128
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,111
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1965,1968,128
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,117
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,122
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,113
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,123
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1965,1968,124
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1964,1968,117
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1963,1963,130
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1963,1963,122
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1960,1963,132
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1960,1963,128
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1960,1963,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1960,1963,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1960,1963,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1960,1963,126
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1960,1963,135
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1960,1963,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1960,1963,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1959,1963,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1958,1958,126
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1958,1958,132
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1958,1958,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1956,1958,142
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1954,1958,137
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1954,1958,116
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1954,1958,118
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1954,1958,124
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1954,1958,128
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1954,1958,118
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1953,1953,116
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1953,1953,140
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1953,1953,129
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1952,1953,113
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1952,1953,132
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1949,1953,137
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1942,1943,116
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1941,1943,121
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1941,1943,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1941,1943,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1941,1943,120
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1941,1943,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1939,1943,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1939,1943,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1934,1938,119.4
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1934,1938,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1934,1938,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1934,1938,133
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,123
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,135
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,140
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,146
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,131
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,122
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1933,1933,141
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1933,1933,132
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1932,1933,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1930,1933,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1930,1933,114
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1930,1933,119
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1930,1933,125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1928,1928,142
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1927,1928,121.92
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1927,1928,134.62
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1927,1928,132.08
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1926,1928,138.43
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1926,1928,136
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1926,1928,132.1
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1926,1928,134.62
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1925,1928,133.35
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1924,1928,133.35
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1923,1923,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1922,1923,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1917,1918,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1914,1918,123
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1914,1918,138.43
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1908,1908,136.3578947
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1907,1908,129.5
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1907,1908,136.525
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1907,1908,136.525
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1907,1908,138.1125
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1906,1908,118
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1906,1908,136
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1906,1908,130.175
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1905,1908,133.35
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1905,1908,134.9375
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1905,1908,136.525
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1905,1908,128.5875
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1905,1908,130.175
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1904,1908,120.65
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1904,1908,131.7625
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1902,1903,133.35
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1900,1903,116.84
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1899,1903,130.175
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1898,1898,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1891,1893,139.7
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1882,1883,127
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,2013,2013,106
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,2012,2013,108
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,2012,2013,110
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,2012,2013,113
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,2012,2013,105
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,,1989,1993,111
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1953,1953,117
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1953,1953,121
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1951,1953,128
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1951,1953,115
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1934,1938,119
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,female,1988,1988,112
PASSERIFORMES,PARULIDAE,Geothlypis_trichas,male,1981,1983,132
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,2004,2009,143
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,female,1962,1969,160
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1962,1969,160
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1960,1969,166
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1951,1959,142
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1951,1959,150
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,female,1951,1959,152
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1951,1959,150
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1950,1959,160
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,female,1950,1959,146
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1949,1949,150
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1948,1949,165.1
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1938,1939,156
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1938,1939,144
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,female,1919,1919,139.7
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1918,1919,146.05
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1909,1909,145
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,female,1909,1909,146
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1905,1909,152
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1904,1909,165.1
PASSERIFORMES,FRINGILLIDAE,Carpodacus_mexicanus,male,1904,1909,154.9
PASSERIFORMES,FRINGILLIDAE,Carpodacus_purpureus,female,1941,1949,159
PASSERIFORMES,FRINGILLIDAE,Carpodacus_purpureus,female,1909,1909,152
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,2011,2014,165
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,2011,2014,170
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,2011,2014,160
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,2010,2014,164
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,2010,2014,170
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,2009,2014,145
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,2009,2014,130
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,2009,2014,175
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,2009,2014,140
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,2008,2014,172
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,2008,2014,148
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,2006,2014,177
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,2005,2014,150
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,2004,2004,154.5
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,2000,2004,163
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,2000,2004,183
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1998,2004,187
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1998,2004,187
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1997,2004,153
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,1996,2004,164
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,1995,2004,173
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,1995,2004,148
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1995,2004,130
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,1993,1994,164
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1993,1994,146
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1991,1994,170
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1991,1994,133.5
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1991,1994,136
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1991,1994,163.5
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1991,1994,136
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1991,1994,157
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1990,1994,164
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1990,1994,181
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1989,1994,192
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1989,1994,167
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,1988,1994,148
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1988,1994,168
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1987,1994,137
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1986,1994,151
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1986,1994,166
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1986,1994,153
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1986,1994,182
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1977,1984,170
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1976,1984,157
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1973,1974,172.9
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1972,1974,161
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,1969,1974,179
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1969,1974,179
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,1969,1974,146
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1968,1974,137
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1967,1974,171
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1964,1964,166
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,1960,1964,137
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1959,1964,165
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1954,1954,155
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1950,1954,175
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1950,1954,147
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1942,1944,171
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1940,1944,151
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1936,1944,177.8
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,male,1933,1934,177.8
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,1932,1934,149
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1902,1904,163.576
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,female,1888,1894,165.1
PASSERIFORMES,HIRUNDINIDAE,Hirundo_rustica,,2014,2014,134
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2015,2015,192
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2015,2015,183
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2015,2015,184
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2015,2015,192
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2015,2015,165
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,,2014,2015,170
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2014,2015,181
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2013,2015,176
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2013,2015,176
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2013,2015,183
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2012,2015,182
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,,2011,2015,178
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2011,2015,168
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,,2011,2015,171.8
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2011,2015,177
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,,2010,2010,160
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2010,2010,182
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2009,2010,166
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2009,2010,165
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,,2009,2010,182
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2008,2010,185
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2008,2010,189
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2007,2010,165
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,male,2007,2010,182
PASSERIFORMES,TURDIDAE,Hylocichla_mustelina,female,2006,2010,187
